name,Label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
2B3G3,0,218.595014,214.473275,221.498098,210.111172,219.124936,224.589395,227.731652,227.037693,228.502203,228.614556,230.685366,231.929159,234.154982,233.963799,234.936957,237.325872,239.941447,242.186281,244.796235,248.863786,253.309567,258.535082,264.808523,272.045731,281.308957,293.367181,307.7464,323.717003,342.398733,364.530992,390.037036,419.656853,450.354442,482.69203,517.744195,555.081736,590.545181,624.210144,657.763844,692.479762,721.203451,750.059906,774.793968,800.898786,823.496922,842.520044,862.197712,876.46969,893.940915,922.415466,936.304232,956.596487,970.565774,992.342882,1020.417261,1030.189554,1052.347806,1075.378315,1108.040626,1122.4787,1162.727715,1187.477407,1218.146173,1253.190475,1289.208017,1329.317194,1371.802272,1416.300172,1463.291688,1520.380959,1573.673671,1636.853051,1701.090013,1771.169435,1848.976223,1928.178916,34.086742,17.188159,20.701292,16.579353,-0.676768,0.099975,-4.584513,-12.116098,-11.006242,-15.417937,-18.7638,-23.194939,-27.326002,-34.872811,-39.429313,-44.283753,-50.714398,-55.897817,-63.052598,-71.309806,-80.941764,-91.01655,-103.540613,-116.542672,-131.017051,-147.269686,-163.829216,-181.211913,-198.89335,-216.325367,-231.326245,-246.322451,-260.802572,-272.446739,-279.544786,-284.471962,-286.015932,-285.090361,-282.320404,-277.148031,-270.041408,-263.03291,-255.655505,-253.569225,-247.43684,-237.810965,-235.510896,-236.198984,-233.791042,-237.916018,-239.955233,-244.485942,-251.31783,-258.094568,-270.746825,-280.136562,-294.301603,-309.107697,-328.596224,-345.02052,-369.965453,-393.046721,-420.366137,-449.621433,-482.075477,-515.781621,-556.839674,-594.458809,-643.117382,-693.213429,-738.872139,-799.120876,-861.522623,-926.10978,-998.827968,-1075.753134
2B3G4,0,214.333089,217.089538,211.402342,224.152223,218.641269,225.512686,224.726337,228.846016,230.281617,229.384337,229.782343,232.477031,234.496557,233.583994,235.999219,237.095869,240.357882,242.642031,245.093728,248.039118,253.492276,257.450263,264.294602,272.224944,280.931674,292.568438,306.366143,322.750904,341.496808,363.552667,389.10409,417.878202,450.235245,483.715157,519.623958,556.688094,592.987307,628.506573,663.713568,699.017939,728.266152,756.561,782.06068,810.098268,831.210147,850.744234,873.367917,889.524112,904.83531,936.250042,948.633014,969.910489,985.715386,1001.575161,1034.306532,1045.948063,1069.750376,1092.673604,1122.009579,1143.235332,1173.848274,1201.895297,1233.252913,1268.5309,1305.010707,1343.247556,1384.162392,1433.301418,1483.994241,1535.097934,1585.758051,1654.443307,1716.80612,1787.135773,1864.431425,1948.887579,39.045602,29.415364,21.055937,12.009259,3.446646,-4.490761,-11.442561,-8.630572,-14.288196,-17.128928,-19.49004,-23.117973,-26.711741,-34.660289,-38.712327,-44.057774,-49.307571,-56.237822,-64.272101,-72.19779,-80.755279,-91.651209,-103.870305,-116.998097,-132.183005,-147.558985,-165.557645,-183.475366,-200.620669,-218.898348,-235.063155,-251.477867,-265.799086,-277.055143,-285.255652,-290.770556,-293.717777,-293.068558,-289.246615,-284.773186,-278.892415,-272.534723,-265.934665,-260.422956,-252.430359,-246.845154,-242.815132,-239.152955,-238.118035,-242.809301,-243.385687,-249.283886,-255.543893,-260.702446,-274.448269,-283.772658,-298.325367,-314.466543,-332.448602,-350.460295,-372.413243,-396.70275,-425.946196,-454.776338,-487.295722,-522.179854,-563.119851,-600.16279,-644.480973,-695.403009,-752.553284,-803.376048,-866.720859,-934.76544,-1003.300617,-1079.921778
2B3GA2,1,224.475912,221.692019,230.349849,224.661004,222.429098,229.169893,230.092121,237.645332,236.687501,238.105362,239.275925,240.890526,242.851185,242.205891,244.544967,247.630451,248.239214,251.694017,253.978836,258.045912,261.723537,265.827202,272.378093,277.962107,286.013806,297.263551,309.110952,323.45789,341.029588,362.748924,389.141086,420.14943,456.347238,493.892111,540.605045,589.304786,641.465933,694.008075,749.24179,806.384107,857.560313,908.721683,954.488676,1002.563687,1038.017837,1068.938259,1108.993719,1130.831854,1170.039661,1200.78574,1223.904961,1254.619215,1273.150689,1302.458077,1328.57281,1350.882169,1381.927139,1410.677625,1448.448698,1460.49092,1504.421505,1533.722059,1574.220195,1606.13195,1646.662603,1689.134153,1731.825813,1784.143039,1837.817767,1894.115706,1949.832401,2012.351076,2082.830539,2156.660321,2236.800314,2321.793319,30.796063,19.213234,18.091588,7.20604,3.944658,-6.270896,-7.869479,-12.842986,-13.632704,-16.072655,-22.588037,-25.007151,-30.724311,-37.361207,-41.846422,-46.450918,-53.015264,-59.415687,-67.745376,-76.735331,-86.526741,-98.05384,-111.575397,-126.09511,-142.812334,-162.561831,-183.828406,-206.001621,-229.504805,-255.332679,-280.109477,-307.021205,-334.29887,-359.237,-382.503073,-399.206774,-414.266568,-423.701435,-429.300605,-430.87567,-425.756167,-415.334363,-406.564077,-399.239145,-385.164982,-370.808609,-357.796201,-350.068833,-341.713729,-334.298614,-330.751325,-330.367886,-326.567513,-331.917395,-336.984176,-342.094345,-352.205133,-363.115531,-379.171231,-392.475416,-414.314161,-435.342623,-462.042154,-489.316165,-520.217616,-551.432079,-589.471939,-631.077396,-673.948022,-723.376175,-772.83683,-834.351381,-894.699592,-961.06036,-1032.259192,-1110.09438
2B3GA3,1,215.712502,227.835399,224.581539,226.545361,230.725198,228.110874,234.851562,233.535237,235.599,238.043627,239.354453,241.561511,242.032611,242.565259,244.321821,246.094325,249.170267,251.020817,254.359484,257.362716,261.248008,265.266532,270.762586,278.335501,286.919574,296.676878,309.20659,323.71552,340.965246,362.762184,388.995708,420.843466,456.580294,494.358551,539.006326,587.739242,638.395914,691.409843,745.826978,800.502115,849.893739,899.282202,944.893341,991.898454,1026.505181,1058.465475,1091.603673,1118.059073,1148.2734,1184.804468,1206.192224,1238.789277,1251.007838,1285.50046,1318.638636,1324.977868,1358.956958,1382.886186,1423.331077,1440.604983,1485.989718,1511.556916,1541.612918,1584.27858,1621.401294,1667.778097,1715.389568,1760.670366,1813.346345,1869.734636,1929.655046,1989.30042,2060.754339,2128.663715,2213.365065,2300.834654,31.646991,16.529076,20.237877,15.47417,3.7036,-2.725277,-9.287347,-13.29396,-14.80281,-17.237076,-21.490906,-26.146761,-29.229439,-36.198566,-41.978859,-46.20633,-52.739927,-59.853058,-66.385352,-76.732462,-86.044385,-97.208532,-110.861187,-125.338764,-143.230408,-161.524688,-181.839053,-204.502149,-228.456242,-253.27659,-277.80783,-305.058454,-330.203998,-355.451975,-374.640695,-394.77255,-410.446397,-417.790339,-420.862247,-422.763296,-417.332081,-410.177065,-397.162398,-390.984798,-380.299477,-360.96552,-352.163096,-340.215112,-333.732428,-330.636091,-325.471031,-326.387965,-323.444278,-326.851408,-335.685179,-338.969588,-349.048265,-361.102255,-377.817313,-394.337629,-414.368461,-436.066572,-460.987073,-489.375882,-520.127943,-555.149374,-588.730812,-632.357091,-675.235762,-722.171988,-775.833555,-835.505081,-893.967434,-961.649752,-1033.517484,-1110.404484
2B3GA4,1,221.623471,222.66272,231.965692,230.599116,229.893612,227.524215,228.994042,233.672081,234.601353,240.000839,240.15393,242.335497,242.303866,241.592644,243.657133,246.04487,248.432186,251.325775,253.857316,256.776638,261.007276,265.525849,271.182514,277.029177,285.385159,295.056687,308.211556,323.42537,341.399813,362.345427,388.697939,420.18793,455.036866,494.370616,538.376924,587.884494,638.039397,690.984474,744.277033,799.161468,848.868962,896.925144,938.632353,986.446853,1024.396592,1055.092027,1088.497566,1114.112581,1142.311881,1183.887478,1202.175712,1233.414814,1249.265386,1277.645191,1313.740982,1323.949033,1353.314832,1378.845162,1415.849802,1439.930507,1482.63306,1511.252688,1540.464305,1579.729093,1620.846132,1665.450718,1710.144032,1759.028095,1811.504863,1867.529956,1929.783735,1988.790663,2059.349858,2133.557154,2211.3837,2298.427361,27.28748,23.102801,11.868336,9.451309,2.531547,-4.485455,-8.736726,-8.931601,-16.774005,-16.837711,-20.321505,-24.702036,-29.886651,-36.648046,-40.838457,-46.180999,-52.284949,-58.98054,-67.421921,-75.940057,-85.303031,-97.525501,-110.741084,-125.599721,-142.649205,-161.002087,-182.371632,-203.956691,-227.470912,-253.19886,-277.273824,-305.77702,-330.559545,-353.905299,-374.907808,-392.104059,-408.354267,-414.970868,-420.36541,-421.477089,-416.170485,-408.151745,-398.526807,-384.92044,-377.838693,-363.417619,-356.048243,-343.937063,-334.339769,-330.812297,-324.64729,-323.692307,-325.73005,-328.951718,-334.967605,-339.949394,-350.322786,-362.197242,-379.187819,-393.124582,-415.462829,-437.217904,-462.591678,-490.875928,-522.549405,-556.26326,-596.533342,-633.207629,-677.782127,-726.298349,-778.101742,-836.311477,-894.835039,-963.004181,-1033.343367,-1110.93773
3B3G2,0,225.796161,227.504261,229.951259,218.452599,229.918433,227.790045,226.464091,233.246717,233.384521,234.925684,236.882732,237.502692,238.558695,238.567628,240.542161,242.745456,245.615658,248.958505,250.357042,253.401879,258.537721,262.525214,267.772626,274.81269,280.828741,290.035881,299.563603,310.565587,322.512675,336.515625,351.611491,370.001452,386.571326,405.876138,427.872893,451.659937,475.349119,499.869902,526.388734,556.61943,582.797586,612.978425,638.712171,670.451215,698.865184,727.156633,757.817983,777.793476,810.590599,841.326613,866.006522,894.624114,916.970849,945.468098,974.230586,1003.44611,1032.429748,1062.370227,1101.555055,1127.357144,1163.057616,1198.681414,1239.496599,1278.14778,1322.01546,1365.036398,1412.626322,1466.242517,1520.170248,1579.573562,1640.661999,1704.790462,1774.751181,1851.920977,1933.921372,2021.067167,26.018764,25.6098,14.579278,14.978282,9.805219,-4.451083,-3.811363,-7.495213,-9.857978,-14.745267,-14.668432,-18.659972,-21.634412,-29.263976,-31.755857,-35.817384,-40.69499,-45.076629,-50.38022,-55.999385,-62.122981,-71.157992,-78.212462,-83.692681,-97.901075,-107.695386,-117.701357,-129.177876,-140.106653,-151.905748,-161.667498,-174.302359,-185.229623,-196.853323,-208.993342,-220.656685,-231.278053,-239.865806,-248.406341,-256.522161,-263.18695,-270.10607,-274.369104,-280.90511,-281.03208,-282.234657,-286.3909,-290.336776,-294.083436,-300.148225,-305.335192,-310.814903,-317.192259,-326.584461,-336.854063,-346.281187,-359.906065,-376.436685,-394.169679,-410.570487,-432.077929,-456.178147,-482.847335,-510.781688,-541.427195,-576.678821,-612.316063,-652.49016,-697.484133,-744.137159,-793.798776,-853.543997,-921.930455,-981.563877,-1050.858803,-1129.634032
3B3G3,0,239.551511,221.329028,218.076668,228.45493,221.823622,224.335426,229.976684,232.540482,232.51887,233.530874,237.164105,237.792979,238.181753,238.453607,240.564294,243.204387,244.644064,248.043765,250.220498,253.692765,257.623138,262.383312,267.405963,273.851796,280.208691,289.231455,299.313779,309.86566,321.818459,335.862865,350.391583,368.697155,386.704978,406.051276,428.404319,451.705484,476.070576,502.684439,529.713524,559.854652,587.499151,617.383377,646.980777,680.086221,708.342916,736.142313,767.868357,794.159568,819.139604,857.753006,881.813135,914.502283,934.539119,965.521095,1002.091425,1021.438238,1050.925312,1081.979398,1122.803,1147.037734,1193.100151,1225.675105,1260.590997,1303.872211,1345.923644,1392.393768,1441.437314,1491.492627,1546.33574,1604.813992,1668.752208,1732.755045,1797.85691,1874.074603,1960.597506,2044.814434,39.31812,16.65363,18.433148,7.359454,3.103981,2.315838,-10.326022,-8.233181,-10.273542,-13.925415,-15.910974,-20.118446,-23.014787,-28.897359,-32.157475,-36.266206,-41.12827,-44.771672,-51.416174,-57.420362,-63.26917,-71.485302,-79.081491,-87.930447,-97.58634,-107.809992,-118.696529,-130.414126,-141.827453,-153.842037,-163.596887,-177.51364,-189.376901,-202.10699,-214.637516,-225.634686,-237.95839,-247.356868,-256.203142,-265.165047,-272.68247,-280.129095,-282.790727,-288.14658,-296.161079,-298.884263,-296.915002,-300.687715,-304.521338,-311.801059,-313.172084,-319.844706,-326.070622,-334.140449,-346.680098,-354.645046,-369.105157,-383.009935,-401.58251,-417.725775,-440.337513,-463.69101,-487.54783,-516.824019,-547.823955,-580.18503,-617.046286,-658.254596,-701.162335,-747.477765,-800.383126,-857.631695,-915.042915,-983.671034,-1056.53867,-1132.707204
3B3G4,0,224.07641,218.735116,227.497469,222.730581,220.245639,227.913681,227.84842,232.66538,233.208382,232.806381,233.357454,239.639284,238.118292,238.488166,240.933139,242.873725,245.217424,247.469785,249.923688,252.625477,256.543426,261.812327,265.917468,273.192229,280.399751,288.316431,299.070756,309.815415,321.880203,335.263336,350.638871,367.914793,387.006375,406.641813,429.088722,452.327382,477.635173,503.201593,531.912603,560.782945,589.623791,620.789363,652.753122,688.099976,716.842229,744.226318,772.659605,803.763072,828.112594,869.254687,891.222526,923.48029,949.525512,974.130096,1016.159356,1037.905608,1069.847752,1101.026041,1136.318766,1169.053102,1203.974988,1242.75114,1280.348718,1321.252319,1366.020987,1411.407958,1460.507861,1515.096524,1567.323235,1627.49281,1683.749339,1756.226355,1823.082475,1900.022819,1981.733044,2068.738401,37.595191,27.7516,18.738072,11.210008,3.433469,-1.71258,-0.38651,-7.811553,-10.506403,-12.922232,-16.629225,-18.830411,-23.126541,-29.101662,-32.441929,-36.719864,-40.700532,-45.49499,-51.873308,-57.703724,-62.977278,-71.17439,-78.913327,-88.226069,-97.895973,-108.565336,-119.914232,-131.702125,-143.210258,-155.126919,-165.611062,-179.304588,-191.980759,-204.677675,-216.797012,-230.333755,-241.993481,-250.718781,-261.329264,-270.261895,-278.012845,-284.373364,-291.677232,-295.996451,-297.974861,-300.403434,-306.302599,-307.477714,-310.270926,-316.885,-321.409799,-327.247527,-334.087269,-339.624202,-352.547544,-360.122333,-373.593029,-388.139601,-406.051206,-423.38519,-443.310559,-467.869582,-493.544841,-522.274756,-552.716169,-586.086009,-622.682664,-664.291799,-705.900654,-754.137226,-808.601895,-858.776535,-919.288987,-988.809884,-1058.845538,-1137.285563
BB3G2,0,209.346095,196.32909,199.955468,206.559192,209.791015,204.704149,211.423364,211.86904,212.956405,213.788174,213.953056,216.112094,216.942653,216.106169,218.426305,220.94009,222.597558,225.11143,228.341304,231.5962,237.363257,242.305376,248.59418,257.901956,265.96151,277.123349,289.692367,305.530668,321.873477,340.467098,361.487065,385.02757,407.442435,430.826575,453.911873,478.318136,501.654282,522.787689,542.436193,564.786748,583.730956,602.517059,618.832025,640.71863,654.084279,669.589266,685.806075,698.538129,717.144324,738.398454,753.354163,772.803833,786.596306,806.711761,832.257639,848.450113,871.594025,894.52188,925.788965,944.086088,981.275067,1009.094251,1040.054906,1077.122023,1114.007493,1155.457426,1198.64294,1245.515462,1295.188576,1348.605711,1408.057502,1471.947088,1536.17291,1609.898905,1690.719819,1777.297113,46.812459,23.294092,21.149131,5.601606,13.350182,-2.51619,-0.556546,-7.291519,-8.243717,-12.806579,-15.680311,-20.202606,-22.231554,-29.482208,-33.99947,-38.921498,-43.144234,-49.172163,-56.409206,-63.431706,-71.237956,-80.123064,-89.14844,-97.143535,-111.395308,-123.650794,-135.889442,-147.766394,-158.921619,-169.313277,-176.804197,-185.930459,-191.568572,-195.516613,-199.347518,-200.837864,-200.648841,-199.155176,-197.205976,-195.508839,-193.60148,-191.23127,-189.838041,-193.014342,-191.128251,-191.095589,-195.569617,-197.960097,-202.990769,-211.049891,-216.623295,-225.777749,-234.31124,-246.902692,-260.813192,-272.71112,-291.097095,-307.630512,-328.844941,-347.66812,-373.790507,-399.299301,-428.298914,-459.272199,-492.665687,-528.128455,-568.978285,-611.517264,-658.658712,-708.655607,-761.623268,-820.68873,-887.6158,-955.304042,-1027.106248,-1107.844889
BB3G3,0,211.189604,198.84518,194.762147,211.962182,205.746324,207.032965,207.196579,211.367573,212.707457,213.388803,213.700888,215.762166,215.576714,217.051954,218.25234,220.469117,222.648593,225.290423,228.465961,231.2752,236.314899,241.200693,247.390247,255.081496,264.608612,275.636461,289.395626,303.448912,321.231288,340.035107,361.098352,384.536448,408.180619,433.419713,457.772365,483.856298,509.334201,532.604246,554.905207,577.140978,597.668946,618.516631,635.353503,656.33922,673.120634,690.840651,706.678447,721.060048,734.342558,760.184296,773.785686,795.261589,810.082344,828.181154,857.285315,870.881603,897.278646,920.141577,942.468582,973.7377,997.848983,1030.925178,1064.355581,1099.249258,1137.273856,1176.470643,1223.015332,1267.420932,1319.388231,1371.706039,1428.802928,1496.483337,1564.697936,1637.222919,1712.821589,1798.111334,38.638344,31.774443,23.147156,16.948824,7.920522,4.920997,-2.341338,-6.629083,-9.076801,-11.992213,-15.741623,-20.348382,-24.411986,-30.299227,-33.654861,-39.044818,-44.291092,-49.909859,-56.467077,-63.298133,-71.360171,-80.918949,-90.290319,-101.269928,-112.466446,-126.0471,-138.559321,-151.171652,-164.061827,-174.764649,-184.028726,-193.573577,-201.4452,-206.975784,-210.313286,-213.087394,-212.593867,-212.202967,-210.036415,-208.842611,-204.972619,-204.668269,-203.083621,-203.046289,-199.553543,-200.884122,-202.392449,-204.528594,-209.435765,-216.826055,-222.128743,-230.770437,-240.859187,-251.483459,-265.526277,-276.865813,-293.948,-311.673579,-330.110458,-354.431058,-374.977374,-401.834976,-431.509332,-461.346572,-494.127845,-531.673464,-571.384292,-613.65029,-660.290856,-711.436619,-765.44575,-822.030974,-887.655267,-954.109768,-1030.10152,-1108.58726
BB3G4,0,207.015264,196.763512,205.99118,194.240114,208.847733,208.85538,205.400933,210.933874,211.203006,211.586751,213.650382,215.031662,216.106339,216.503376,218.13196,220.723565,222.519912,225.154713,227.388889,230.74476,236.677109,241.391329,246.675053,255.885162,263.888285,274.814294,287.745301,302.247652,319.165018,338.843562,359.891158,383.738009,409.117805,433.665511,459.421189,486.260354,512.153555,536.516844,559.492388,583.261881,605.55178,624.441212,645.875369,666.614888,683.966223,701.240711,717.868236,733.051076,746.015071,773.250734,786.209156,807.690018,823.441256,840.771844,868.977014,883.600544,911.916881,934.347372,955.672214,990.010654,1010.787934,1043.410195,1078.425432,1112.034325,1149.265585,1190.791729,1234.150042,1279.847534,1329.784558,1384.384456,1444.51238,1504.004366,1572.774217,1642.960043,1726.394233,1808.608907,40.051644,32.293917,15.542658,11.962501,10.987546,0.829591,0.722139,-5.444402,-10.534519,-12.669308,-16.584932,-20.908819,-23.927263,-29.793824,-34.535896,-38.574214,-44.336787,-49.562964,-56.461553,-64.153406,-71.24282,-80.707203,-90.963114,-99.558581,-114.023011,-126.70506,-139.866146,-153.28369,-165.445854,-177.77161,-187.063658,-196.875897,-206.206243,-211.539881,-215.688071,-218.276084,-218.919605,-219.103992,-216.444354,-214.075124,-212.451134,-209.526082,-207.198444,-205.690926,-204.797965,-206.227156,-206.824196,-209.491465,-213.386811,-221.084938,-226.707885,-234.635841,-243.68114,-253.239362,-267.911451,-280.114046,-296.465757,-314.360034,-332.881385,-354.870534,-377.326981,-403.455695,-432.462446,-462.290725,-495.597588,-532.860055,-571.893271,-613.961936,-661.65423,-710.405159,-764.466703,-824.214688,-890.216853,-953.806531,-1031.908645,-1108.26449
BB3GA3,1,211.591883,208.001798,190.771813,206.248389,205.211032,205.517234,204.544633,209.591726,210.417339,209.503394,212.643268,213.66226,213.748769,214.460954,214.654041,217.142382,218.981526,221.549367,223.911706,227.006457,230.009345,234.245058,238.664173,244.452212,251.990167,260.459355,270.886597,284.323547,300.043701,318.879324,342.555268,368.861934,400.005697,434.635097,474.019942,516.529478,563.175513,610.545878,659.117587,709.967733,757.581582,805.267146,847.486649,891.085971,928.761348,963.37588,996.633957,1025.92574,1054.547121,1095.628336,1118.514241,1152.013026,1169.206199,1199.578542,1236.630578,1249.097761,1280.122432,1305.415664,1341.927396,1365.892278,1410.256344,1436.588878,1470.260914,1508.81695,1547.567913,1591.072433,1636.416864,1685.285205,1738.536958,1790.042458,1851.599725,1914.572713,1987.090545,2058.792447,2136.680153,2222.782612,44.979576,20.766205,18.412781,17.000442,10.101818,-0.941127,-0.823832,-4.549619,-10.624322,-13.112921,-16.753261,-19.602568,-23.650008,-30.682938,-34.901245,-40.021593,-45.937802,-52.316876,-58.844276,-67.147392,-76.160895,-86.24049,-97.878937,-112.069882,-127.051806,-144.676195,-162.186353,-183.316438,-204.527719,-227.272848,-249.470733,-275.09134,-298.785665,-321.271352,-343.608734,-362.772054,-375.952019,-387.495647,-393.754528,-399.187849,-398.31483,-395.173036,-385.308234,-382.053899,-373.181798,-362.010717,-354.20047,-348.05699,-341.187822,-339.46997,-334.719867,-335.848457,-333.732982,-336.315243,-345.76528,-349.999987,-358.199283,-371.591528,-386.433529,-400.718793,-421.542634,-443.935029,-470.169754,-496.469252,-528.466267,-561.516458,-599.679979,-637.073381,-683.258546,-729.975429,-783.665674,-842.055078,-903.629874,-966.044279,-1041.206149,-1119.262515
BB3GA4,1,201.526999,191.788147,201.986574,197.436882,199.260511,205.476468,205.235689,207.808007,210.451876,209.956216,210.810233,212.39969,214.183985,214.509386,215.775496,216.741402,219.407628,222.079227,224.196929,225.892348,230.543282,234.139701,239.038781,244.845962,251.759926,260.497394,271.9346,284.473507,300.376494,318.99108,343.028829,369.003922,400.682375,435.933042,473.608053,517.122852,561.85507,607.653345,655.195586,704.56152,747.990882,793.028521,832.403243,878.198821,915.013922,946.862843,978.319639,1007.610263,1034.710903,1076.21427,1096.941293,1127.024804,1147.178403,1172.021245,1210.359594,1224.148896,1252.525453,1278.616584,1314.394585,1339.675129,1378.47024,1410.926815,1442.477816,1481.739905,1522.102853,1564.710403,1608.826802,1658.257469,1706.787938,1765.378459,1817.144128,1886.242562,1959.441558,2028.342915,2109.185239,2193.811435,37.717602,32.933895,16.429138,13.573076,8.741307,-3.560919,-4.063322,-9.133262,-9.906023,-11.59575,-16.315403,-20.587491,-24.368623,-31.614241,-35.596683,-39.474013,-46.195372,-52.858901,-59.351748,-66.962092,-76.189055,-86.501549,-98.163154,-111.748302,-127.115739,-143.143679,-161.679531,-181.097164,-202.806235,-225.296297,-247.365638,-271.830064,-295.240229,-316.979177,-336.758882,-352.745746,-367.190765,-376.658733,-382.802464,-386.001501,-386.522299,-378.576932,-373.920438,-370.745708,-363.723901,-354.696058,-343.712037,-338.780197,-329.960319,-330.662117,-326.360552,-327.48218,-328.876299,-331.635846,-338.792492,-345.445933,-354.885596,-367.327339,-382.258371,-396.070461,-418.089606,-442.26444,-466.529438,-493.718603,-524.980179,-560.069439,-596.13439,-636.439277,-681.698355,-731.24563,-786.758999,-836.635863,-901.460767,-965.306039,-1039.948723,-1116.886214
BB3GA5,1,195.857675,203.25063,204.461371,198.682995,200.510995,203.982201,206.607772,207.91755,208.317201,210.99696,210.978477,213.752659,213.466652,213.691303,215.365498,216.799958,218.916877,221.54519,222.584167,226.443943,229.60795,234.724763,239.198255,244.514584,251.991845,261.143772,271.855611,285.514292,300.75487,319.696441,343.398728,370.492933,401.1977,435.395519,474.456992,516.730287,561.253654,607.2803,655.383885,703.614485,748.454988,790.831527,830.157426,874.573564,913.752345,942.419097,976.427975,1004.393157,1027.639375,1071.349565,1090.431975,1120.450218,1141.859479,1163.556062,1204.89343,1219.327129,1247.678055,1275.057147,1306.525196,1336.339934,1366.341407,1402.450414,1436.879737,1472.899907,1513.526979,1557.295178,1603.197295,1649.762391,1701.65503,1750.620235,1817.341823,1879.60163,1950.220419,2020.036991,2099.000854,2185.024,40.185319,33.315246,15.934011,19.652712,6.892576,-2.275242,2.461161,-6.809788,-9.815223,-13.22441,-17.709112,-20.892774,-23.372201,-30.978784,-35.626977,-40.358262,-45.437128,-51.724749,-58.368335,-66.574931,-75.857277,-86.111308,-98.341614,-111.777957,-126.067694,-142.620085,-162.199919,-181.349274,-202.247092,-224.906831,-245.969442,-269.116573,-293.286107,-315.45314,-335.901234,-351.867001,-365.04895,-374.447709,-380.707486,-383.885564,-382.516598,-379.05479,-371.283435,-363.084868,-358.209075,-352.420509,-342.766403,-333.026335,-327.869706,-327.311144,-323.400966,-324.390278,-327.502966,-330.381452,-338.560377,-341.938648,-355.287136,-367.629934,-381.278596,-397.981759,-416.276053,-440.566412,-465.861031,-492.029296,-523.648845,-556.392232,-596.737216,-637.499022,-682.274568,-733.020737,-781.043179,-839.435709,-894.614568,-969.326657,-1041.077931,-1117.996468
